Time,Ia,Vt,Torque,Vel,TorqueRef
19.6529,-17.2823,-167.266,-9.88863,1832.18,-10
19.653,-17.2853,-167.425,-9.88802,1832.18,-10
19.6531,-17.2891,-167.564,-9.88743,1832.18,-10
19.6532,-17.2936,-167.678,-9.88684,1832.17,-10
19.6533,-17.2986,-167.763,-9.88626,1832.17,-10
19.6534,-17.3039,-167.814,-9.8857,1832.17,-10
19.6535,-17.3093,-167.826,-9.88514,1832.17,-10
19.6536,-17.3146,-167.795,-9.8846,1832.17,-10
19.6537,-17.3195,-167.717,-9.88407,1832.16,-10
19.6538,-17.3236,-167.587,-9.88355,1832.16,-10
19.6539,-17.3266,-167.401,-9.88305,1832.16,-10
19.654,-17.3283,-167.155,-9.88255,1832.16,-10
19.6541,-17.3287,-166.911,-9.88207,1832.16,-10
19.6542,-17.3281,-166.729,-9.88159,1832.16,-10
19.6543,-17.3269,-166.606,-9.88112,1832.16,-10
19.6544,-17.3254,-166.535,-9.88065,1832.15,-10
19.6545,-17.324,-166.513,-9.88017,1832.15,-10
19.6546,-17.3228,-166.533,-9.8797,1832.15,-10
19.6547,-17.3222,-166.593,-9.87923,1832.15,-10
19.6548,-17.3223,-166.686,-9.87875,1832.15,-10
19.6549,-17.3232,-166.807,-9.87827,1832.14,-10
19.655,-17.3251,-166.952,-9.87779,1832.14,-10
19.6551,-17.328,-167.115,-9.87731,1832.14,-10
19.6552,-17.3321,-167.292,-9.87682,1832.14,-10
19.6553,-17.3374,-167.477,-9.87633,1832.14,-10
19.6554,-17.3438,-167.665,-9.87584,1832.13,-10
19.6555,-17.3513,-167.851,-9.87535,1832.13,-10
19.6556,-17.3599,-168.031,-9.87486,1832.13,-10
19.6557,-17.3695,-168.199,-9.87436,1832.13,-10
19.6558,-17.3799,-168.351,-9.87387,1832.13,-10
19.6559,-17.391,-168.481,-9.87338,1832.13,-10
19.656,-17.4026,-168.586,-9.8729,1832.13,-10
19.6561,-17.4145,-168.659,-9.87242,1832.12,-10
19.6562,-17.4265,-168.697,-9.87196,1832.12,-10
19.6563,-17.4384,-168.695,-9.8715,1832.12,-10
19.6564,-17.4498,-168.649,-9.87105,1832.12,-10
19.6565,-17.4605,-168.554,-9.87061,1832.13,-10
19.6566,-17.4702,-168.407,-9.87019,1832.13,-10
19.6567,-17.4785,-168.202,-9.86979,1832.13,-10
19.6568,-17.4851,-167.936,-9.8694,1832.13,-10
19.6569,-17.49,-167.671,-9.86903,1832.13,-10
19.657,-17.4935,-167.468,-9.86868,1832.13,-10
19.6571,-17.4961,-167.323,-9.86834,1832.13,-10
19.6572,-17.4981,-167.231,-9.86801,1832.14,-10
19.6573,-17.4997,-167.186,-9.86769,1832.14,-10
19.6574,-17.5012,-167.184,-9.86738,1832.14,-10
19.6575,-17.5028,-167.22,-9.86709,1832.14,-10
19.6576,-17.5047,-167.29,-9.8668,1832.15,-10
19.6577,-17.5071,-167.387,-9.86654,1832.15,-10
19.6578,-17.51,-167.507,-9.86628,1832.15,-10
19.6579,-17.5137,-167.646,-9.86604,1832.15,-10
19.658,-17.5181,-167.797,-9.86581,1832.16,-10
19.6581,-17.5232,-167.956,-9.86559,1832.16,-10
19.6582,-17.5291,-168.118,-9.86539,1832.16,-10
19.6583,-17.5358,-168.277,-9.86521,1832.17,-10
19.6584,-17.5431,-168.429,-9.86505,1832.17,-10
19.6585,-17.551,-168.57,-9.86491,1832.17,-10
19.6586,-17.5594,-168.693,-9.86479,1832.18,-10
19.6587,-17.5681,-168.795,-9.86469,1832.18,-10
19.6588,-17.577,-168.87,-9.86462,1832.19,-10
19.6589,-17.5859,-168.913,-9.86457,1832.19,-10
19.659,-17.5946,-168.921,-9.86454,1832.2,-10
19.6591,-17.6028,-168.889,-9.86455,1832.21,-10
19.6592,-17.6102,-168.812,-9.86459,1832.21,-10
19.6593,-17.6166,-168.685,-9.86466,1832.22,-10
19.6594,-17.6218,-168.506,-9.86476,1832.23,-10
19.6595,-17.6253,-168.269,-9.8649,1832.23,-10
19.6596,-17.6268,-167.971,-9.86507,1832.24,-10
19.6597,-17.6264,-167.673,-9.86528,1832.25,-10
19.6598,-17.6245,-167.438,-9.86552,1832.26,-10
19.6599,-17.6214,-167.261,-9.86579,1832.26,-10
19.66,-17.6175,-167.137,-9.86608,1832.27,-10
19.6601,-17.6131,-167.062,-9.8664,1832.28,-10
19.6602,-17.6084,-167.029,-9.86675,1832.28,-10
19.6603,-17.6038,-167.035,-9.86712,1832.29,-10
19.6604,-17.5995,-167.073,-9.86752,1832.3,-10
19.6605,-17.5955,-167.14,-9.86794,1832.31,-10
19.6606,-17.592,-167.231,-9.86838,1832.31,-10
19.6607,-17.5892,-167.339,-9.86885,1832.32,-10
19.6608,-17.5872,-167.46,-9.86934,1832.33,-10
19.6609,-17.5859,-167.589,-9.86985,1832.33,-10
19.661,-17.5855,-167.721,-9.87038,1832.34,-10
19.6611,-17.5859,-167.851,-9.87094,1832.35,-10
19.6612,-17.587,-167.973,-9.87152,1832.35,-10
19.6613,-17.5888,-168.084,-9.87212,1832.36,-10
19.6614,-17.5912,-168.177,-9.87274,1832.37,-10
19.6615,-17.5941,-168.249,-9.87338,1832.37,-10
19.6616,-17.5972,-168.294,-9.87404,1832.38,-10
19.6617,-17.6006,-168.308,-9.87472,1832.39,-10
19.6618,-17.6038,-168.286,-9.87542,1832.39,-10
19.6619,-17.6067,-168.224,-9.87615,1832.4,-10
19.662,-17.6091,-168.117,-9.8769,1832.41,-10
19.6621,-17.6107,-167.961,-9.87767,1832.41,-10
19.6622,-17.6111,-167.752,-9.87846,1832.42,-10
19.6623,-17.61,-167.485,-9.87927,1832.43,-10
19.6624,-17.6072,-167.157,-9.8801,1832.43,-10
19.6625,-17.6025,-166.83,-9.88096,1832.44,-10
19.6626,-17.5966,-166.567,-9.88183,1832.44,-10
19.6627,-17.5896,-166.362,-9.88271,1832.45,-10
19.6628,-17.582,-166.21,-9.88359,1832.45,-10
19.6629,-17.5741,-166.108,-9.88449,1832.46,-10
19.663,-17.566,-166.049,-9.88539,1832.46,-10
19.6631,-17.5581,-166.028,-9.8863,1832.47,-10
19.6632,-17.5506,-166.042,-9.88721,1832.47,-10
19.6633,-17.5436,-166.084,-9.88812,1832.47,-10
19.6634,-17.5372,-166.149,-9.88904,1832.48,-10
19.6635,-17.5315,-166.233,-9.88995,1832.48,-10
19.6636,-17.5266,-166.33,-9.89086,1832.48,-10
19.6637,-17.5226,-166.436,-9.89177,1832.48,-10
19.6638,-17.5194,-166.544,-9.89268,1832.49,-10
19.6639,-17.517,-166.651,-9.89358,1832.49,-10
19.664,-17.5153,-166.75,-9.89449,1832.49,-10
19.6641,-17.5143,-166.838,-9.89539,1832.49,-10
19.6642,-17.5138,-166.909,-9.89629,1832.49,-10
19.6643,-17.5137,-166.958,-9.89719,1832.49,-10
19.6644,-17.5138,-166.981,-9.89808,1832.5,-10
19.6645,-17.514,-166.972,-9.89898,1832.5,-10
19.6646,-17.5139,-166.928,-9.89987,1832.5,-10
19.6647,-17.5133,-166.844,-9.90077,1832.5,-10
19.6648,-17.5121,-166.715,-9.90166,1832.5,-10
19.6649,-17.5098,-166.537,-9.90256,1832.5,-10
19.665,-17.5062,-166.306,-9.90346,1832.5,-10
19.6651,-17.501,-166.018,-9.90436,1832.5,-10
19.6652,-17.4941,-165.733,-9.90526,1832.5,-10
19.6653,-17.486,-165.513,-9.90615,1832.5,-10
19.6654,-17.477,-165.354,-9.90704,1832.5,-10
19.6655,-17.4676,-165.249,-9.90792,1832.5,-10
19.6656,-17.4579,-165.195,-9.90879,1832.5,-10
19.6657,-17.4482,-165.186,-9.90965,1832.5,-10
19.6658,-17.4388,-165.218,-9.9105,1832.5,-10
19.6659,-17.4299,-165.285,-9.91134,1832.5,-10
19.666,-17.4217,-165.382,-9.91216,1832.5,-10
19.6661,-17.4142,-165.505,-9.91297,1832.5,-10
19.6662,-17.4076,-165.648,-9.91377,1832.5,-10
19.6663,-17.402,-165.807,-9.91455,1832.5,-10
19.6664,-17.3974,-165.975,-9.91531,1832.49,-10
19.6665,-17.3937,-166.149,-9.91607,1832.49,-10
19.6666,-17.3911,-166.323,-9.91681,1832.49,-10
19.6667,-17.3894,-166.491,-9.91754,1832.49,-10
19.6668,-17.3885,-166.65,-9.91825,1832.49,-10
19.6669,-17.3884,-166.794,-9.91896,1832.48,-10
19.667,-17.3889,-166.918,-9.91965,1832.48,-10
19.6671,-17.3898,-167.018,-9.92033,1832.48,-10
19.6672,-17.391,-167.089,-9.92101,1832.48,-10
19.6673,-17.3923,-167.125,-9.92168,1832.48,-10
19.6674,-17.3935,-167.123,-9.92234,1832.48,-10
19.6675,-17.3942,-167.079,-9.92299,1832.47,-10
19.6676,-17.3942,-166.987,-9.92364,1832.47,-10
19.6677,-17.3932,-166.843,-9.92429,1832.47,-10
19.6678,-17.3909,-166.644,-9.92494,1832.47,-10
19.6679,-17.387,-166.385,-9.92558,1832.47,-10
19.668,-17.3815,-166.127,-9.92623,1832.47,-10
19.6681,-17.3748,-165.933,-9.92686,1832.47,-10
19.6682,-17.3672,-165.797,-9.92749,1832.46,-10
19.6683,-17.3592,-165.715,-9.9281,1832.46,-10
19.6684,-17.351,-165.681,-9.92871,1832.46,-10
19.6685,-17.3429,-165.692,-9.9293,1832.46,-10
19.6686,-17.3351,-165.741,-9.92988,1832.46,-10
19.6687,-17.3278,-165.823,-9.93045,1832.45,-10
19.6688,-17.3213,-165.935,-9.931,1832.45,-10
19.6689,-17.3156,-166.07,-9.93154,1832.45,-10
19.669,-17.3108,-166.224,-9.93207,1832.44,-10
19.6691,-17.3072,-166.392,-9.93258,1832.44,-10
19.6692,-17.3046,-166.568,-9.93307,1832.44,-10
19.6693,-17.3031,-166.747,-9.93355,1832.44,-10
19.6694,-17.3027,-166.925,-9.93402,1832.43,-10
19.6695,-17.3034,-167.097,-9.93447,1832.43,-10
19.6696,-17.3051,-167.257,-9.9349,1832.43,-10
19.6697,-17.3077,-167.401,-9.93531,1832.42,-10
19.6698,-17.311,-167.523,-9.93569,1832.42,-10
19.6699,-17.3149,-167.62,-9.93605,1832.42,-10
19.67,-17.3192,-167.686,-9.93637,1832.41,-10
19.6701,-17.3237,-167.717,-9.93668,1832.41,-10
19.6702,-17.3282,-167.707,-9.93695,1832.41,-10
19.6703,-17.3324,-167.654,-9.9372,1832.4,-10
19.6704,-17.3361,-167.552,-9.93742,1832.4,-10
19.6705,-17.3389,-167.397,-9.93761,1832.4,-10
19.6706,-17.3406,-167.185,-9.93778,1832.39,-10
19.6707,-17.3407,-166.913,-9.93792,1832.39,-10
19.6708,-17.3393,-166.641,-9.93802,1832.39,-10
19.6709,-17.3369,-166.432,-9.9381,1832.38,-10
19.671,-17.3337,-166.281,-9.93814,1832.38,-10
19.6711,-17.3301,-166.183,-9.93813,1832.38,-10
19.6712,-17.3264,-166.133,-9.93809,1832.37,-10
19.6713,-17.3228,-166.126,-9.93801,1832.37,-10
19.6714,-17.3197,-166.158,-9.93788,1832.36,-10
19.6715,-17.3171,-166.223,-9.93772,1832.36,-10
19.6716,-17.3152,-166.316,-9.93751,1832.35,-10
19.6717,-17.3142,-166.433,-9.93726,1832.35,-10
19.6718,-17.3142,-166.567,-9.93696,1832.34,-10
19.6719,-17.3151,-166.715,-9.93663,1832.34,-10
19.672,-17.3171,-166.87,-9.93625,1832.33,-10
19.6721,-17.3201,-167.028,-9.93583,1832.33,-10
19.6722,-17.324,-167.185,-9.93537,1832.32,-10
19.6723,-17.329,-167.334,-9.93487,1832.32,-10
19.6724,-17.3347,-167.471,-9.93434,1832.32,-10
19.6725,-17.3412,-167.592,-9.93377,1832.31,-10
19.6726,-17.3482,-167.69,-9.93317,1832.31,-10
19.6727,-17.3556,-167.762,-9.93254,1832.3,-10
19.6728,-17.3632,-167.803,-9.93187,1832.3,-10
19.6729,-17.3708,-167.808,-9.93118,1832.29,-10
19.673,-17.3781,-167.773,-9.93047,1832.29,-10
19.6731,-17.3848,-167.693,-9.92973,1832.29,-10
19.6732,-17.3907,-167.564,-9.92897,1832.28,-10
19.6733,-17.3954,-167.381,-9.92819,1832.28,-10
19.6734,-17.3986,-167.142,-9.9274,1832.28,-10
19.6735,-17.3999,-166.841,-9.9266,1832.27,-10
19.6736,-17.3994,-166.541,-9.92578,1832.27,-10
19.6737,-17.3975,-166.304,-9.92494,1832.27,-10
19.6738,-17.3945,-166.125,-9.92409,1832.27,-10
19.6739,-17.3908,-165.999,-9.92322,1832.26,-10
19.674,-17.3865,-165.922,-9.92234,1832.26,-10
19.6741,-17.3821,-165.888,-9.92144,1832.26,-10
19.6742,-17.3777,-165.893,-9.92052,1832.25,-10
19.6743,-17.3735,-165.931,-9.91959,1832.25,-10
19.6744,-17.3697,-165.997,-9.91865,1832.25,-10
19.6745,-17.3664,-166.087,-9.91769,1832.25,-10
19.6746,-17.3637,-166.194,-9.91673,1832.24,-10
19.6747,-17.3617,-166.315,-9.91575,1832.24,-10
19.6748,-17.3603,-166.444,-9.91477,1832.24,-10
19.6749,-17.3596,-166.575,-9.91378,1832.23,-10
19.675,-17.3596,-166.705,-9.91279,1832.23,-10
19.6751,-17.3603,-166.827,-9.9118,1832.23,-10
19.6752,-17.3614,-166.938,-9.9108,1832.23,-10
19.6753,-17.3629,-167.031,-9.90981,1832.22,-10
19.6754,-17.3647,-167.103,-9.90882,1832.22,-10
19.6755,-17.3667,-167.148,-9.90783,1832.22,-10
19.6756,-17.3685,-167.161,-9.90685,1832.22,-10
19.6757,-17.3701,-167.139,-9.90589,1832.22,-10
19.6758,-17.3711,-167.076,-9.90493,1832.21,-10
19.6759,-17.3713,-166.969,-9.90399,1832.21,-10
19.676,-17.3704,-166.812,-9.90307,1832.21,-10
19.6761,-17.3682,-166.603,-9.90217,1832.21,-10
19.6762,-17.3643,-166.335,-9.90128,1832.21,-10
19.6763,-17.3587,-166.072,-9.90042,1832.21,-10
19.6764,-17.352,-165.872,-9.89957,1832.21,-10
19.6765,-17.3443,-165.732,-9.89874,1832.21,-10
19.6766,-17.3362,-165.647,-9.89792,1832.2,-10
19.6767,-17.3278,-165.611,-9.89711,1832.2,-10
19.6768,-17.3196,-165.621,-9.89632,1832.2,-10
19.6769,-17.3117,-165.67,-9.89555,1832.2,-10
19.677,-17.3043,-165.755,-9.89478,1832.2,-10
19.6771,-17.2977,-165.87,-9.89404,1832.2,-10
19.6772,-17.2919,-166.01,-9.89331,1832.19,-10
19.6773,-17.2872,-166.17,-9.89259,1832.19,-10
19.6774,-17.2835,-166.344,-9.89189,1832.19,-10
19.6775,-17.281,-166.529,-9.8912,1832.19,-10
19.6776,-17.2796,-166.719,-9.89054,1832.19,-10
19.6777,-17.2794,-166.908,-9.88988,1832.18,-10
19.6778,-17.2803,-167.092,-9.88925,1832.18,-10
19.6779,-17.2823,-167.266,-9.88863,1832.18,-10
19.678,-17.2853,-167.425,-9.88802,1832.18,-10
19.6781,-17.2891,-167.564,-9.88742,1832.18,-10
19.6782,-17.2935,-167.678,-9.88684,1832.17,-10
19.6783,-17.2986,-167.763,-9.88626,1832.17,-10
19.6784,-17.3039,-167.814,-9.88569,1832.17,-10
19.6785,-17.3093,-167.826,-9.88514,1832.17,-10
19.6786,-17.3146,-167.795,-9.8846,1832.17,-10
19.6787,-17.3194,-167.717,-9.88407,1832.16,-10
19.6788,-17.3235,-167.587,-9.88355,1832.16,-10
19.6789,-17.3266,-167.401,-9.88304,1832.16,-10
19.679,-17.3283,-167.155,-9.88255,1832.16,-10
19.6791,-17.3287,-166.911,-9.88207,1832.16,-10
19.6792,-17.3281,-166.729,-9.88159,1832.16,-10
19.6793,-17.3269,-166.606,-9.88112,1832.16,-10
19.6794,-17.3254,-166.535,-9.88064,1832.15,-10
19.6795,-17.324,-166.513,-9.88017,1832.15,-10
19.6796,-17.3228,-166.533,-9.8797,1832.15,-10
19.6797,-17.3222,-166.593,-9.87922,1832.15,-10
19.6798,-17.3222,-166.686,-9.87875,1832.15,-10
19.6799,-17.3231,-166.807,-9.87827,1832.14,-10
19.68,-17.325,-166.952,-9.87779,1832.14,-10
19.6801,-17.328,-167.115,-9.8773,1832.14,-10
19.6802,-17.3321,-167.292,-9.87682,1832.14,-10
19.6803,-17.3374,-167.477,-9.87633,1832.14,-10
19.6804,-17.3438,-167.665,-9.87584,1832.13,-10
19.6805,-17.3513,-167.851,-9.87534,1832.13,-10
19.6806,-17.3599,-168.031,-9.87485,1832.13,-10
19.6807,-17.3694,-168.199,-9.87436,1832.13,-10
19.6808,-17.3798,-168.351,-9.87387,1832.13,-10
19.6809,-17.3909,-168.481,-9.87338,1832.13,-10
19.681,-17.4025,-168.586,-9.8729,1832.12,-10
19.6811,-17.4145,-168.659,-9.87242,1832.12,-10
19.6812,-17.4265,-168.697,-9.87195,1832.12,-10
19.6813,-17.4383,-168.695,-9.87149,1832.12,-10
19.6814,-17.4498,-168.649,-9.87104,1832.12,-10
19.6815,-17.4605,-168.554,-9.87061,1832.13,-10
19.6816,-17.4702,-168.407,-9.87019,1832.13,-10
19.6817,-17.4785,-168.202,-9.86978,1832.13,-10
19.6818,-17.4851,-167.936,-9.86939,1832.13,-10
19.6819,-17.4899,-167.671,-9.86903,1832.13,-10
19.682,-17.4935,-167.468,-9.86867,1832.13,-10
19.6821,-17.4961,-167.323,-9.86833,1832.13,-10
19.6822,-17.498,-167.231,-9.868,1832.14,-10
19.6823,-17.4996,-167.186,-9.86768,1832.14,-10
19.6824,-17.5011,-167.184,-9.86737,1832.14,-10
19.6825,-17.5027,-167.22,-9.86708,1832.14,-10
19.6826,-17.5047,-167.29,-9.8668,1832.15,-10
19.6827,-17.507,-167.387,-9.86653,1832.15,-10
19.6828,-17.51,-167.507,-9.86627,1832.15,-10
19.6829,-17.5136,-167.646,-9.86603,1832.15,-10
19.683,-17.518,-167.797,-9.8658,1832.16,-10
19.6831,-17.5232,-167.956,-9.86558,1832.16,-10
19.6832,-17.5291,-168.118,-9.86539,1832.16,-10
19.6833,-17.5357,-168.277,-9.86521,1832.17,-10
19.6834,-17.5431,-168.429,-9.86504,1832.17,-10
19.6835,-17.551,-168.57,-9.8649,1832.17,-10
19.6836,-17.5594,-168.693,-9.86478,1832.18,-10
19.6837,-17.5681,-168.795,-9.86468,1832.18,-10
19.6838,-17.577,-168.87,-9.86461,1832.19,-10
19.6839,-17.5859,-168.913,-9.86456,1832.19,-10
19.684,-17.5946,-168.921,-9.86454,1832.2,-10
19.6841,-17.6027,-168.889,-9.86454,1832.21,-10
19.6842,-17.6102,-168.812,-9.86458,1832.21,-10
19.6843,-17.6166,-168.685,-9.86465,1832.22,-10
19.6844,-17.6217,-168.506,-9.86475,1832.23,-10
19.6845,-17.6252,-168.269,-9.86489,1832.23,-10
19.6846,-17.6268,-167.971,-9.86506,1832.24,-10
19.6847,-17.6264,-167.673,-9.86527,1832.25,-10
19.6848,-17.6244,-167.438,-9.86551,1832.26,-10
19.6849,-17.6213,-167.261,-9.86578,1832.26,-10
19.685,-17.6175,-167.137,-9.86607,1832.27,-10
19.6851,-17.6131,-167.062,-9.86639,1832.28,-10
19.6852,-17.6084,-167.029,-9.86674,1832.28,-10
19.6853,-17.6038,-167.035,-9.86711,1832.29,-10
19.6854,-17.5994,-167.073,-9.86751,1832.3,-10
19.6855,-17.5954,-167.14,-9.86793,1832.31,-10
19.6856,-17.592,-167.231,-9.86837,1832.31,-10
19.6857,-17.5892,-167.339,-9.86884,1832.32,-10
19.6858,-17.5872,-167.46,-9.86933,1832.33,-10
19.6859,-17.5859,-167.589,-9.86984,1832.33,-10
19.686,-17.5855,-167.721,-9.87037,1832.34,-10
19.6861,-17.5858,-167.851,-9.87093,1832.35,-10
19.6862,-17.587,-167.973,-9.87151,1832.35,-10
19.6863,-17.5888,-168.084,-9.87211,1832.36,-10
19.6864,-17.5912,-168.177,-9.87273,1832.37,-10
19.6865,-17.594,-168.249,-9.87337,1832.37,-10
19.6866,-17.5972,-168.294,-9.87403,1832.38,-10
19.6867,-17.6005,-168.308,-9.87471,1832.39,-10
19.6868,-17.6038,-168.286,-9.87542,1832.39,-10
19.6869,-17.6067,-168.224,-9.87614,1832.4,-10
19.687,-17.6091,-168.117,-9.87689,1832.41,-10
19.6871,-17.6106,-167.961,-9.87766,1832.41,-10
19.6872,-17.611,-167.752,-9.87845,1832.42,-10
19.6873,-17.61,-167.485,-9.87926,1832.42,-10
19.6874,-17.6071,-167.157,-9.88009,1832.43,-10
19.6875,-17.6025,-166.83,-9.88095,1832.44,-10
19.6876,-17.5966,-166.567,-9.88182,1832.44,-10
19.6877,-17.5896,-166.362,-9.8827,1832.45,-10
19.6878,-17.582,-166.21,-9.88359,1832.45,-10
19.6879,-17.574,-166.108,-9.88448,1832.46,-10
19.688,-17.566,-166.049,-9.88539,1832.46,-10
19.6881,-17.5581,-166.028,-9.88629,1832.47,-10
19.6882,-17.5506,-166.042,-9.8872,1832.47,-10
19.6883,-17.5435,-166.084,-9.88811,1832.47,-10
19.6884,-17.5371,-166.149,-9.88903,1832.48,-10
19.6885,-17.5315,-166.233,-9.88994,1832.48,-10
19.6886,-17.5266,-166.33,-9.89085,1832.48,-10
19.6887,-17.5226,-166.436,-9.89176,1832.48,-10
19.6888,-17.5194,-166.544,-9.89267,1832.49,-10
19.6889,-17.517,-166.651,-9.89358,1832.49,-10
19.689,-17.5153,-166.75,-9.89448,1832.49,-10
19.6891,-17.5143,-166.838,-9.89538,1832.49,-10
19.6892,-17.5138,-166.909,-9.89628,1832.49,-10
19.6893,-17.5137,-166.958,-9.89718,1832.49,-10
19.6894,-17.5138,-166.981,-9.89808,1832.5,-10
19.6895,-17.5139,-166.972,-9.89897,1832.5,-10
19.6896,-17.5139,-166.928,-9.89986,1832.5,-10
19.6897,-17.5133,-166.844,-9.90076,1832.5,-10
19.6898,-17.5121,-166.715,-9.90165,1832.5,-10
19.6899,-17.5098,-166.537,-9.90255,1832.5,-10
19.69,-17.5062,-166.306,-9.90345,1832.5,-10
19.6901,-17.5009,-166.018,-9.90435,1832.5,-10
19.6902,-17.4941,-165.733,-9.90525,1832.5,-10
19.6903,-17.486,-165.513,-9.90614,1832.5,-10
19.6904,-17.477,-165.354,-9.90703,1832.5,-10
19.6905,-17.4675,-165.249,-9.90791,1832.5,-10
19.6906,-17.4578,-165.195,-9.90878,1832.5,-10
19.6907,-17.4482,-165.186,-9.90964,1832.5,-10
19.6908,-17.4388,-165.218,-9.91049,1832.5,-10
19.6909,-17.4299,-165.285,-9.91133,1832.5,-10
19.691,-17.4217,-165.382,-9.91215,1832.5,-10
19.6911,-17.4142,-165.505,-9.91296,1832.5,-10
19.6912,-17.4076,-165.648,-9.91376,1832.5,-10
19.6913,-17.402,-165.807,-9.91454,1832.5,-10
19.6914,-17.3973,-165.975,-9.91531,1832.49,-10
19.6915,-17.3937,-166.149,-9.91606,1832.49,-10
19.6916,-17.3911,-166.323,-9.9168,1832.49,-10
19.6917,-17.3893,-166.491,-9.91753,1832.49,-10
19.6918,-17.3885,-166.65,-9.91824,1832.49,-10
19.6919,-17.3883,-166.794,-9.91895,1832.48,-10
19.692,-17.3888,-166.918,-9.91964,1832.48,-10
19.6921,-17.3898,-167.018,-9.92033,1832.48,-10
19.6922,-17.391,-167.089,-9.921,1832.48,-10
19.6923,-17.3923,-167.125,-9.92167,1832.48,-10
19.6924,-17.3934,-167.123,-9.92233,1832.48,-10
19.6925,-17.3941,-167.079,-9.92299,1832.47,-10
19.6926,-17.3942,-166.987,-9.92364,1832.47,-10
19.6927,-17.3932,-166.843,-9.92428,1832.47,-10
19.6928,-17.3909,-166.644,-9.92493,1832.47,-10
19.6929,-17.387,-166.385,-9.92558,1832.47,-10
19.693,-17.3815,-166.127,-9.92622,1832.47,-10
19.6931,-17.3748,-165.933,-9.92685,1832.47,-10
19.6932,-17.3672,-165.797,-9.92748,1832.46,-10
19.6933,-17.3592,-165.715,-9.9281,1832.46,-10
19.6934,-17.351,-165.681,-9.9287,1832.46,-10
19.6935,-17.3428,-165.692,-9.92929,1832.46,-10
19.6936,-17.335,-165.741,-9.92988,1832.46,-10
19.6937,-17.3278,-165.823,-9.93044,1832.45,-10
19.6938,-17.3212,-165.935,-9.931,1832.45,-10
19.6939,-17.3155,-166.07,-9.93153,1832.45,-10
19.694,-17.3108,-166.224,-9.93206,1832.44,-10
19.6941,-17.3071,-166.392,-9.93257,1832.44,-10
19.6942,-17.3046,-166.568,-9.93306,1832.44,-10
19.6943,-17.3031,-166.747,-9.93355,1832.44,-10
19.6944,-17.3027,-166.925,-9.93401,1832.43,-10
19.6945,-17.3034,-167.097,-9.93446,1832.43,-10
19.6946,-17.3051,-167.257,-9.93489,1832.43,-10
19.6947,-17.3076,-167.401,-9.9353,1832.42,-10
19.6948,-17.3109,-167.523,-9.93568,1832.42,-10
19.6949,-17.3148,-167.62,-9.93604,1832.42,-10
19.695,-17.3192,-167.686,-9.93637,1832.41,-10
19.6951,-17.3237,-167.717,-9.93667,1832.41,-10
19.6952,-17.3282,-167.707,-9.93694,1832.41,-10
19.6953,-17.3324,-167.654,-9.93719,1832.4,-10
19.6954,-17.3361,-167.552,-9.93741,1832.4,-10
19.6955,-17.3389,-167.397,-9.9376,1832.4,-10
19.6956,-17.3405,-167.185,-9.93777,1832.39,-10
19.6957,-17.3407,-166.913,-9.93791,1832.39,-10
19.6958,-17.3393,-166.641,-9.93802,1832.39,-10
19.6959,-17.3368,-166.432,-9.93809,1832.38,-10
19.696,-17.3336,-166.281,-9.93813,1832.38,-10
19.6961,-17.3301,-166.183,-9.93813,1832.38,-10
19.6962,-17.3264,-166.133,-9.93808,1832.37,-10
19.6963,-17.3228,-166.126,-9.938,1832.37,-10
19.6964,-17.3197,-166.158,-9.93788,1832.36,-10
19.6965,-17.3171,-166.223,-9.93771,1832.36,-10
19.6966,-17.3152,-166.316,-9.9375,1832.35,-10
19.6967,-17.3142,-166.433,-9.93725,1832.35,-10
19.6968,-17.3141,-166.567,-9.93695,1832.34,-10
19.6969,-17.3151,-166.715,-9.93662,1832.34,-10
19.697,-17.317,-166.87,-9.93624,1832.33,-10
19.6971,-17.32,-167.028,-9.93582,1832.33,-10
19.6972,-17.324,-167.185,-9.93536,1832.32,-10
19.6973,-17.3289,-167.334,-9.93487,1832.32,-10
19.6974,-17.3347,-167.471,-9.93433,1832.32,-10
19.6975,-17.3412,-167.592,-9.93376,1832.31,-10
19.6976,-17.3482,-167.69,-9.93316,1832.31,-10
19.6977,-17.3556,-167.762,-9.93253,1832.3,-10
19.6978,-17.3632,-167.803,-9.93186,1832.3,-10
19.6979,-17.3708,-167.808,-9.93117,1832.29,-10
19.698,-17.3781,-167.773,-9.93046,1832.29,-10
19.6981,-17.3848,-167.693,-9.92972,1832.29,-10
19.6982,-17.3906,-167.564,-9.92896,1832.28,-10
19.6983,-17.3954,-167.381,-9.92818,1832.28,-10
19.6984,-17.3986,-167.142,-9.92739,1832.28,-10
19.6985,-17.3999,-166.841,-9.92659,1832.27,-10
19.6986,-17.3994,-166.541,-9.92577,1832.27,-10
19.6987,-17.3975,-166.304,-9.92493,1832.27,-10
19.6988,-17.3945,-166.125,-9.92408,1832.27,-10
19.6989,-17.3907,-165.999,-9.92321,1832.26,-10
19.699,-17.3865,-165.922,-9.92233,1832.26,-10
19.6991,-17.3821,-165.888,-9.92143,1832.26,-10
19.6992,-17.3777,-165.893,-9.92051,1832.25,-10
19.6993,-17.3735,-165.931,-9.91958,1832.25,-10
19.6994,-17.3697,-165.997,-9.91864,1832.25,-10
19.6995,-17.3664,-166.087,-9.91768,1832.25,-10
19.6996,-17.3637,-166.194,-9.91672,1832.24,-10
19.6997,-17.3616,-166.315,-9.91574,1832.24,-10
