Time,TensaoFonte,CorrenteReal,DisparoInferior,DisparoSuperior,TensaoReal,S1.TensaoDesjada,S1.CorrenteReferencia,S1.AnguloDeDisparo
0.1956,308.674,0.262956,0,0,94.6511,111.828,0.5,55.6124
0.1957,309.924,0.263146,0,0,94.5979,111.86,0.5,55.6011
0.1958,310.734,0.263335,0,0,94.5575,111.892,0.5,55.59
0.1959,311.102,0.263524,0,0,94.5297,111.924,0.5,55.5789
0.196,311.029,0.263712,0,0,94.5144,111.955,0.5,55.5678
0.1961,310.513,0.263901,0,0,94.5116,111.987,0.5,55.5568
0.1962,309.556,0.264089,0,0,94.521,112.018,0.5,55.5459
0.1963,308.159,0.264276,0,0,94.5423,112.049,0.5,55.535
0.1964,306.325,0.264464,0,0,94.5755,112.079,0.5,55.5242
0.1965,304.054,0.264652,0,0,94.6203,112.11,0.5,55.5135
0.1966,301.352,0.26484,0,0,94.6763,112.141,0.5,55.5028
0.1967,298.222,0.265028,0,0,94.7434,112.171,0.5,55.4921
0.1968,294.668,0.265216,0,0,94.8212,112.201,0.5,55.4816
0.1969,290.695,0.265404,0,0,94.9093,112.231,0.5,55.4711
0.197,286.309,0.265592,0,0,95.0075,112.261,0.5,55.4606
0.1971,281.516,0.265781,0,0,95.1153,112.29,0.5,55.4502
0.1972,276.323,0.265969,0,0,95.2323,112.32,0.5,55.4398
0.1973,270.738,0.266159,0,0,95.3583,112.349,0.5,55.4295
0.1974,264.767,0.266348,0,0,95.4926,112.378,0.5,55.4193
0.1975,258.421,0.266538,0,0,95.635,112.407,0.5,55.409
0.1976,251.707,0.266729,0,0,95.7848,112.436,0.5,55.3989
0.1977,244.636,0.26692,0,0,95.9417,112.465,0.5,55.3888
0.1978,237.216,0.267111,0,0,96.1052,112.494,0.5,55.3787
0.1979,229.46,0.267303,0,0,96.2746,112.522,0.5,55.3686
0.198,221.378,0.267496,0,0,96.4497,112.551,0.5,55.3586
0.1981,212.981,0.267689,0,0,96.6297,112.579,0.5,55.3487
0.1982,204.282,0.267883,0,0,96.8141,112.607,0.5,55.3388
0.1983,195.292,0.268077,0,0,97.0025,112.635,0.5,55.3289
0.1984,186.024,0.268272,0,0,97.1941,112.663,0.5,55.319
0.1985,176.493,0.268468,0,0,97.3885,112.691,0.5,55.3092
0.1986,166.71,0.268664,0,0,97.5851,112.719,0.5,55.2994
0.1987,156.691,0.268861,0,0,97.7832,112.747,0.5,55.2896
0.1988,146.449,0.269059,0,0,97.9823,112.775,0.5,55.2798
0.1989,135.999,0.269258,0,0,98.1817,112.802,0.5,55.27
0.199,125.355,0.269457,0,0,98.3809,112.83,0.5,55.2603
0.1991,114.533,0.269657,0,0,98.5792,112.858,0.5,55.2506
0.1992,103.549,0.269857,0,0,98.776,112.885,0.5,55.2409
0.1993,92.4177,0.270059,0,0,98.9707,112.913,0.5,55.2312
0.1994,81.1548,0.27026,0,0,99.1626,112.94,0.5,55.2214
0.1995,69.7767,0.270463,0,0,99.3513,112.968,0.5,55.2117
0.1996,58.2994,0.270666,0,0,99.5359,112.996,0.5,55.202
0.1997,46.7392,0.27087,0,0,99.7159,113.023,0.5,55.1923
0.1998,35.1127,0.271074,0,0,99.8908,113.051,0.5,55.1826
0.1999,23.4362,0.271279,0,0,100.06,113.078,0.5,55.1729
0.2,11.7264,0.271485,0,0,100.222,113.106,0.5,55.1631
0.2001,-3.19156e-007,0.271691,0,0,100.378,113.134,0.5,55.1534
0.2002,-11.7264,0.271897,0,0,100.526,113.161,0.5,55.1436
0.2003,-23.4362,0.272104,0,0,100.665,113.189,0.5,55.1338
0.2004,-35.1127,0.272311,0,0,100.796,113.217,0.5,55.1239
0.2005,-46.7392,0.272519,0,0,100.918,113.245,0.5,55.1141
0.2006,-58.2994,0.272727,0,0,101.029,113.273,0.5,55.1042
0.2007,-69.7767,0.272935,0,0,101.13,113.301,0.5,55.0942
0.2008,-81.1548,0.273143,0,0,101.22,113.329,0.5,55.0843
0.2009,-92.4177,0.273352,0,0,101.298,113.358,0.5,55.0743
0.201,-103.549,0.27356,0,0,101.365,113.386,0.5,55.0642
0.2011,-114.533,0.273769,0,0,101.418,113.415,0.5,55.0541
0.2012,-125.355,0.273978,0,0,101.459,113.444,0.5,55.044
0.2013,-135.999,0.274186,0,0,101.486,113.472,0.5,55.0338
0.2014,-146.449,0.274394,0,0,101.499,113.501,0.5,55.0236
0.2015,-156.691,0.274602,0,0,101.497,113.531,0.5,55.0133
0.2016,-166.71,0.27481,0,0,101.481,113.56,0.5,55.0029
0.2017,-176.493,0.275018,0,0,101.45,113.589,0.5,54.9925
0.2018,-186.024,0.275225,0,0,101.402,113.619,0.5,54.982
0.2019,-195.292,0.275431,0,0,101.339,113.649,0.5,54.9714
0.202,-204.282,0.275637,0,0,101.26,113.679,0.5,54.9608
0.2021,-212.981,0.275842,0,0,101.163,113.709,0.5,54.9501
0.2022,-221.378,0.276047,0,0,101.05,113.74,0.5,54.9394
0.2023,-229.46,0.27625,0,0,100.919,113.77,0.5,54.9285
0.2024,-237.216,0.276453,0,0,100.771,113.801,0.5,54.9176
0.2025,-244.636,0.276655,0,0,100.606,113.832,0.5,54.9066
0.2026,-251.707,0.276856,0,0,100.422,113.864,0.5,54.8955
0.2027,-258.421,0.277055,0,1,100.22,113.895,0.5,54.8844
0.2028,-264.761,0.277254,0,1,100.014,113.927,0.5,54.8732
0.2029,-270.738,0.277451,0,1,99.8206,113.958,0.5,54.8621
0.203,-276.323,0.277647,0,1,99.6387,113.989,0.5,54.8511
0.2031,-281.516,0.277842,0,1,99.4689,114.02,0.5,54.8401
0.2032,-286.309,0.278036,0,1,99.3113,114.051,0.5,54.8291
0.2033,-290.695,0.278229,0,1,99.166,114.082,0.5,54.8182
0.2034,-294.668,0.278422,0,1,99.0332,114.113,0.5,54.8074
0.2035,-298.222,0.278613,0,1,98.913,114.143,0.5,54.7966
0.2036,-301.352,0.278804,0,1,98.8054,114.173,0.5,54.7859
0.2037,-304.054,0.278994,0,0,98.7104,114.204,0.5,54.7752
0.2038,-306.325,0.279183,0,0,98.6281,114.234,0.5,54.7646
0.2039,-308.159,0.279372,0,0,98.5585,114.263,0.5,54.7541
0.204,-309.556,0.27956,0,0,98.5015,114.293,0.5,54.7436
0.2041,-310.513,0.279748,0,0,98.4571,114.322,0.5,54.7332
0.2042,-311.029,0.279935,0,0,98.4251,114.351,0.5,54.7228
0.2043,-311.102,0.280122,0,0,98.4055,114.381,0.5,54.7125
0.2044,-310.734,0.280309,0,0,98.3982,114.409,0.5,54.7023
0.2045,-309.924,0.280496,0,0,98.4028,114.438,0.5,54.6921
0.2046,-308.674,0.280682,0,0,98.4194,114.467,0.5,54.682
0.2047,-306.985,0.280869,0,0,98.4476,114.495,0.5,54.6719
0.2048,-304.859,0.281055,0,0,98.4873,114.523,0.5,54.6619
0.2049,-302.301,0.281241,0,0,98.5382,114.551,0.5,54.652
0.205,-299.313,0.281427,0,0,98.5999,114.579,0.5,54.6421
0.2051,-295.899,0.281614,0,0,98.6723,114.607,0.5,54.6323
0.2052,-292.065,0.2818,0,0,98.7549,114.634,0.5,54.6225
0.2053,-287.816,0.281987,0,0,98.8475,114.662,0.5,54.6128
0.2054,-283.159,0.282174,0,0,98.9497,114.689,0.5,54.6031
0.2055,-278.098,0.282361,0,0,99.061,114.716,0.5,54.5935
0.2056,-272.643,0.282549,0,0,99.1812,114.743,0.5,54.5839
0.2057,-266.8,0.282737,0,0,99.3098,114.77,0.5,54.5744
0.2058,-260.578,0.282925,0,0,99.4463,114.796,0.5,54.565
0.2059,-253.985,0.283114,0,0,99.5902,114.823,0.5,54.5556
0.206,-247.032,0.283303,0,0,99.7413,114.849,0.5,54.5462
0.2061,-239.727,0.283493,0,0,99.8988,114.875,0.5,54.5369
0.2062,-232.082,0.283683,0,0,100.062,114.902,0.5,54.5276
0.2063,-224.108,0.283874,0,0,100.232,114.928,0.5,54.5184
0.2064,-215.814,0.284066,0,0,100.406,114.953,0.5,54.5091
0.2065,-207.214,0.284258,0,0,100.584,114.979,0.5,54.5
0.2066,-198.32,0.28445,0,0,100.767,115.005,0.5,54.4908
0.2067,-189.144,0.284644,0,0,100.952,115.031,0.5,54.4817
0.2068,-179.698,0.284838,0,0,101.141,115.056,0.5,54.4726
0.2069,-169.998,0.285032,0,0,101.332,115.082,0.5,54.4636
0.207,-160.056,0.285228,0,0,101.524,115.107,0.5,54.4546
0.2071,-149.887,0.285424,0,0,101.717,115.132,0.5,54.4455
0.2072,-139.504,0.28562,0,0,101.911,115.158,0.5,54.4365
0.2073,-128.923,0.285818,0,0,102.105,115.183,0.5,54.4276
0.2074,-118.16,0.286016,0,0,102.298,115.208,0.5,54.4186
0.2075,-107.228,0.286214,0,0,102.489,115.233,0.5,54.4096
0.2076,-96.1435,0.286414,0,0,102.678,115.258,0.5,54.4007
0.2077,-84.9227,0.286614,0,0,102.865,115.284,0.5,54.3917
0.2078,-73.5812,0.286815,0,0,103.048,115.309,0.5,54.3828
0.2079,-62.1352,0.287016,0,0,103.227,115.334,0.5,54.3738
0.208,-50.6008,0.287218,0,0,103.402,115.359,0.5,54.3649
0.2081,-38.9946,0.28742,0,0,103.572,115.384,0.5,54.3559
0.2082,-27.3329,0.287623,0,0,103.736,115.409,0.5,54.347
0.2083,-15.6324,0.287827,0,0,103.893,115.435,0.5,54.338
0.2084,-3.90963,0.288031,0,0,104.044,115.46,0.5,54.329
0.2085,7.81865,0.288235,0,0,104.187,115.485,0.5,54.3199
0.2086,19.5358,0.28844,0,0,104.322,115.511,0.5,54.3109
0.2087,31.2252,0.288646,0,0,104.448,115.536,0.5,54.3018
0.2088,42.8703,0.288851,0,0,104.564,115.562,0.5,54.2927
0.2089,54.4544,0.289057,0,0,104.671,115.587,0.5,54.2836
0.209,65.9611,0.289263,0,0,104.768,115.613,0.5,54.2744
0.2091,77.3741,0.28947,0,0,104.853,115.639,0.5,54.2652
0.2092,88.6772,0.289676,0,0,104.927,115.665,0.5,54.256
0.2093,99.8542,0.289883,0,0,104.989,115.691,0.5,54.2467
0.2094,110.889,0.290089,0,0,105.038,115.717,0.5,54.2373
0.2095,121.767,0.290296,0,0,105.075,115.743,0.5,54.228
0.2096,132.471,0.290502,0,0,105.097,115.77,0.5,54.2185
0.2097,142.988,0.290708,0,0,105.106,115.796,0.5,54.209
0.2098,153.301,0.290915,0,0,105.1,115.823,0.5,54.1995
0.2099,163.396,0.29112,0,0,105.08,115.85,0.5,54.1899
0.21,173.259,0.291326,0,0,105.044,115.877,0.5,54.1802
0.2101,182.876,0.291531,0,0,104.993,115.904,0.5,54.1705
0.2102,192.233,0.291735,0,0,104.926,115.932,0.5,54.1607
0.2103,201.317,0.291939,0,0,104.842,115.959,0.5,54.1508
0.2104,210.114,0.292142,0,0,104.742,115.987,0.5,54.1409
0.2105,218.613,0.292345,0,0,104.624,116.015,0.5,54.1309
0.2106,226.802,0.292546,0,0,104.49,116.043,0.5,54.1208
0.2107,234.668,0.292747,0,0,104.337,116.072,0.5,54.1106
0.2108,242.201,0.292947,0,0,104.167,116.101,0.5,54.1004
0.2109,249.389,0.293145,0,0,103.979,116.129,0.5,54.0901
0.211,256.223,0.293343,1,0,103.773,116.159,0.5,54.0797
0.2111,262.684,0.293539,1,0,103.564,116.188,0.5,54.0693
0.2112,268.79,0.293734,1,0,103.365,116.217,0.5,54.0589
0.2113,274.505,0.293928,1,0,103.178,116.246,0.5,54.0486
0.2114,279.829,0.294121,1,0,103.004,116.274,0.5,54.0384
0.2115,284.756,0.294313,1,0,102.841,116.303,0.5,54.0282
0.2116,289.279,0.294504,1,0,102.69,116.331,0.5,54.018
0.2117,293.39,0.294695,1,0,102.551,116.359,0.5,54.0079
0.2118,297.084,0.294884,1,0,102.425,116.387,0.5,53.9979
0.2119,300.356,0.295073,1,0,102.311,116.415,0.5,53.9879
0.212,303.202,0.29526,0,0,102.21,116.443,0.5,53.978
0.2121,305.616,0.295448,0,0,102.121,116.47,0.5,53.9682
0.2122,307.596,0.295634,0,0,102.045,116.498,0.5,53.9584
0.2123,309.139,0.29582,0,0,101.981,116.525,0.5,53.9486
0.2124,310.243,0.296006,0,0,101.929,116.552,0.5,53.939
0.2125,310.906,0.296191,0,0,101.89,116.579,0.5,53.9293
0.2126,311.127,0.296376,0,0,101.863,116.606,0.5,53.9198
0.2127,310.906,0.296561,0,0,101.849,116.632,0.5,53.9103
0.2128,310.243,0.296745,0,0,101.846,116.658,0.5,53.9009
0.2129,309.139,0.296929,0,0,101.855,116.685,0.5,53.8915
0.213,307.596,0.297113,0,0,101.875,116.711,0.5,53.8822
0.2131,305.616,0.297297,0,0,101.907,116.736,0.5,53.8729
0.2132,303.202,0.297481,0,0,101.95,116.762,0.5,53.8638
0.2133,300.356,0.297665,0,0,102.004,116.788,0.5,53.8546
0.2134,297.084,0.297849,0,0,102.069,116.813,0.5,53.8455
0.2135,293.39,0.298034,0,0,102.143,116.838,0.5,53.8365
0.2136,289.279,0.298218,0,0,102.228,116.863,0.5,53.8276
0.2137,284.756,0.298403,0,0,102.322,116.888,0.5,53.8186
0.2138,279.829,0.298588,0,0,102.425,116.913,0.5,53.8098
0.2139,274.505,0.298773,0,0,102.538,116.937,0.5,53.801
0.214,268.79,0.298958,0,0,102.658,116.962,0.5,53.7922
0.2141,262.693,0.299144,0,0,102.787,116.986,0.5,53.7835
0.2142,256.223,0.299331,0,0,102.923,117.01,0.5,53.7749
0.2143,249.389,0.299517,0,0,103.066,117.034,0.5,53.7662
0.2144,242.201,0.299705,0,0,103.215,117.058,0.5,53.7577
0.2145,234.668,0.299892,0,0,103.371,117.082,0.5,53.7491
0.2146,226.802,0.300081,0,0,103.532,117.105,0.5,53.7406
0.2147,218.613,0.30027,0,0,103.699,117.129,0.5,53.7322
0.2148,210.114,0.300459,0,0,103.869,117.152,0.5,53.7238
0.2149,201.317,0.300649,0,0,104.044,117.176,0.5,53.7154
0.215,192.233,0.30084,0,0,104.222,117.199,0.5,53.707
0.2151,182.876,0.301031,0,0,104.403,117.222,0.5,53.6987
0.2152,173.259,0.301223,0,0,104.587,117.245,0.5,53.6904
0.2153,163.396,0.301416,0,0,104.772,117.268,0.5,53.6821
0.2154,153.301,0.301609,0,0,104.958,117.291,0.5,53.6739
0.2155,142.988,0.301803,0,0,105.144,117.314,0.5,53.6656
0.2156,132.471,0.301998,0,0,105.331,117.337,0.5,53.6574
0.2157,121.767,0.302193,0,0,105.517,117.36,0.5,53.6492
0.2158,110.889,0.302389,0,0,105.701,117.383,0.5,53.641
0.2159,99.8542,0.302586,0,0,105.883,117.406,0.5,53.6328
0.216,88.6772,0.302783,0,0,106.063,117.428,0.5,53.6246
0.2161,77.3741,0.302981,0,0,106.24,117.451,0.5,53.6164
0.2162,65.9611,0.30318,0,0,106.413,117.474,0.5,53.6082
0.2163,54.4544,0.303379,0,0,106.581,117.497,0.5,53.6
0.2164,42.8703,0.303579,0,0,106.745,117.52,0.5,53.5918
0.2165,31.2252,0.303779,0,0,106.902,117.542,0.5,53.5836
0.2166,19.5358,0.30398,0,0,107.054,117.565,0.5,53.5754
0.2167,7.81865,0.304181,0,0,107.198,117.588,0.5,53.5671
0.2168,-3.90963,0.304382,0,0,107.335,117.611,0.5,53.5589
0.2169,-15.6324,0.304585,0,0,107.464,117.634,0.5,53.5506
0.217,-27.3329,0.304787,0,0,107.585,117.657,0.5,53.5423
0.2171,-38.9946,0.30499,0,0,107.696,117.681,0.5,53.5339
0.2172,-50.6008,0.305193,0,0,107.797,117.704,0.5,53.5256
0.2173,-62.1352,0.305396,0,0,107.889,117.727,0.5,53.5172
0.2174,-73.5812,0.305599,0,0,107.969,117.751,0.5,53.5087
0.2175,-84.9227,0.305803,0,0,108.037,117.774,0.5,53.5002
0.2176,-96.1435,0.306007,0,0,108.094,117.798,0.5,53.4917
0.2177,-107.228,0.30621,0,0,108.138,117.822,0.5,53.4831
0.2178,-118.16,0.306414,0,0,108.17,117.846,0.5,53.4745
0.2179,-128.923,0.306618,0,0,108.188,117.87,0.5,53.4658
0.218,-139.504,0.306821,0,0,108.192,117.894,0.5,53.4571
0.2181,-149.887,0.307024,0,0,108.181,117.918,0.5,53.4483
0.2182,-160.056,0.307227,0,0,108.156,117.943,0.5,53.4395
0.2183,-169.998,0.307429,0,0,108.116,117.968,0.5,53.4306
0.2184,-179.698,0.307631,0,0,108.06,117.993,0.5,53.4216
0.2185,-189.144,0.307833,0,0,107.988,118.018,0.5,53.4125
0.2186,-198.32,0.308034,0,0,107.9,118.043,0.5,53.4034
0.2187,-207.214,0.308234,0,0,107.796,118.068,0.5,53.3943
0.2188,-215.814,0.308433,0,0,107.674,118.094,0.5,53.385
0.2189,-224.108,0.308632,0,0,107.535,118.12,0.5,53.3757
0.219,-232.082,0.30883,0,0,107.378,118.146,0.5,53.3663
0.2191,-239.727,0.309027,0,0,107.204,118.172,0.5,53.3568
0.2192,-247.032,0.309222,0,0,107.012,118.199,0.5,53.3472
0.2193,-253.985,0.309417,0,1,106.802,118.226,0.5,53.3375
0.2194,-260.568,0.30961,0,1,106.587,118.253,0.5,53.3279
0.2195,-266.8,0.309802,0,1,106.384,118.279,0.5,53.3183
0.2196,-272.643,0.309993,0,1,106.193,118.306,0.5,53.3087
0.2197,-278.098,0.310183,0,1,106.013,118.332,0.5,53.2992
0.2198,-283.159,0.310372,0,1,105.845,118.358,0.5,53.2898
0.2199,-287.816,0.31056,0,1,105.688,118.384,0.5,53.2804
0.22,-292.065,0.310748,0,1,105.544,118.41,0.5,53.271
0.2201,-295.899,0.310934,0,1,105.412,118.436,0.5,53.2618
0.2202,-299.313,0.311119,0,1,105.292,118.461,0.5,53.2525
0.2203,-302.301,0.311304,0,0,105.185,118.487,0.5,53.2434
0.2204,-304.859,0.311488,0,0,105.089,118.512,0.5,53.2342
0.2205,-306.985,0.311672,0,0,105.007,118.537,0.5,53.2252
0.2206,-308.674,0.311855,0,0,104.936,118.562,0.5,53.2162
0.2207,-309.924,0.312038,0,0,104.878,118.587,0.5,53.2073
0.2208,-310.734,0.31222,0,0,104.832,118.611,0.5,53.1984
0.2209,-311.102,0.312402,0,0,104.798,118.635,0.5,53.1896
0.221,-311.029,0.312583,0,0,104.776,118.66,0.5,53.1809
0.2211,-310.513,0.312764,0,0,104.766,118.684,0.5,53.1722
0.2212,-309.556,0.312945,0,0,104.768,118.708,0.5,53.1635
0.2213,-308.159,0.313126,0,0,104.782,118.731,0.5,53.155
0.2214,-306.325,0.313307,0,0,104.806,118.755,0.5,53.1465
0.2215,-304.054,0.313487,0,0,104.842,118.778,0.5,53.138
0.2216,-301.352,0.313668,0,0,104.888,118.801,0.5,53.1296
0.2217,-298.222,0.313849,0,0,104.945,118.824,0.5,53.1213
0.2218,-294.668,0.31403,0,0,105.013,118.847,0.5,53.113
0.2219,-290.695,0.314211,0,0,105.09,118.87,0.5,53.1048
0.222,-286.309,0.314392,0,0,105.177,118.892,0.5,53.0966
0.2221,-281.516,0.314574,0,0,105.273,118.915,0.5,53.0885
0.2222,-276.323,0.314756,0,0,105.377,118.937,0.5,53.0805
0.2223,-270.738,0.314938,0,0,105.491,118.959,0.5,53.0725
0.2224,-264.767,0.31512,0,0,105.612,118.981,0.5,53.0645
0.2225,-258.421,0.315303,0,0,105.74,119.003,0.5,53.0566
0.2226,-251.707,0.315486,0,0,105.876,119.025,0.5,53.0487
0.2227,-244.636,0.31567,0,0,106.019,119.046,0.5,53.0409
0.2228,-237.216,0.315855,0,0,106.167,119.068,0.5,53.0331
0.2229,-229.46,0.316039,0,0,106.321,119.089,0.5,53.0254
0.223,-221.378,0.316225,0,0,106.481,119.111,0.5,53.0177
0.2231,-212.981,0.316411,0,0,106.645,119.132,0.5,53.01
0.2232,-204.282,0.316597,0,0,106.812,119.153,0.5,53.0024
0.2233,-195.292,0.316784,0,0,106.984,119.174,0.5,52.9948
0.2234,-186.024,0.316972,0,0,107.158,119.195,0.5,52.9872
0.2235,-176.493,0.317161,0,0,107.335,119.216,0.5,52.9796
0.2236,-166.71,0.31735,0,0,107.513,119.236,0.5,52.9721
0.2237,-156.691,0.317539,0,0,107.693,119.257,0.5,52.9646
0.2238,-146.449,0.31773,0,0,107.873,119.278,0.5,52.9571
0.2239,-135.999,0.317921,0,0,108.054,119.298,0.5,52.9496
0.224,-125.355,0.318112,0,0,108.233,119.319,0.5,52.9422
0.2241,-114.533,0.318305,0,0,108.412,119.339,0.5,52.9347
0.2242,-103.549,0.318498,0,0,108.588,119.36,0.5,52.9273
0.2243,-92.4177,0.318691,0,0,108.762,119.38,0.5,52.9198
0.2244,-81.1548,0.318885,0,0,108.934,119.401,0.5,52.9124
0.2245,-69.7767,0.31908,0,0,109.101,119.421,0.5,52.905
0.2246,-58.2994,0.319275,0,0,109.264,119.442,0.5,52.8975
0.2247,-46.7392,0.319471,0,0,109.422,119.463,0.5,52.8901
0.2248,-35.1127,0.319668,0,0,109.575,119.483,0.5,52.8826
0.2249,-23.4362,0.319865,0,0,109.721,119.504,0.5,52.8751
0.225,-11.7264,0.320062,0,0,109.861,119.524,0.5,52.8677
0.2251,3.6499e-007,0.32026,0,0,109.993,119.545,0.5,52.8601
0.2252,11.7264,0.320458,0,0,110.118,119.566,0.5,52.8526
0.2253,23.4362,0.320657,0,0,110.234,119.587,0.5,52.8451
0.2254,35.1127,0.320856,0,0,110.341,119.607,0.5,52.8375
0.2255,46.7392,0.321055,0,0,110.438,119.628,0.5,52.8299
0.2256,58.2994,0.321254,0,0,110.525,119.65,0.5,52.8222
0.2257,69.7767,0.321454,0,0,110.601,119.671,0.5,52.8145
0.2258,81.1548,0.321654,0,0,110.665,119.692,0.5,52.8068
0.2259,92.4177,0.321853,0,0,110.718,119.713,0.5,52.799
0.226,103.549,0.322053,0,0,110.759,119.735,0.5,52.7912
0.2261,114.533,0.322253,0,0,110.787,119.757,0.5,52.7833
0.2262,125.355,0.322453,0,0,110.801,119.778,0.5,52.7754
0.2263,135.999,0.322652,0,0,110.802,119.8,0.5,52.7674
0.2264,146.449,0.322851,0,0,110.788,119.822,0.5,52.7594
0.2265,156.691,0.32305,0,0,110.76,119.845,0.5,52.7513
0.2266,166.71,0.323249,0,0,110.716,119.867,0.5,52.7431
0.2267,176.493,0.323447,0,0,110.657,119.89,0.5,52.7349
0.2268,186.024,0.323644,0,0,110.582,119.912,0.5,52.7266
0.2269,195.292,0.323841,0,0,110.491,119.935,0.5,52.7183
0.227,204.282,0.324038,0,0,110.383,119.959,0.5,52.7098
0.2271,212.981,0.324233,0,0,110.259,119.982,0.5,52.7013
0.2272,221.378,0.324428,0,0,110.117,120.006,0.5,52.6928
0.2273,229.46,0.324622,0,0,109.958,120.029,0.5,52.6841
0.2274,237.216,0.324815,0,0,109.781,120.053,0.5,52.6754
0.2275,244.636,0.325007,0,0,109.586,120.078,0.5,52.6665
0.2276,251.707,0.325197,1,0,109.372,120.102,0.5,52.6576
0.2277,258.412,0.325387,1,0,109.155,120.127,0.5,52.6487
0.2278,264.767,0.325575,1,0,108.949,120.151,0.5,52.6399
0.2279,270.738,0.325762,1,0,108.754,120.175,0.5,52.631
0.228,276.323,0.325948,1,0,108.571,120.199,0.5,52.6223
0.2281,281.516,0.326133,1,0,108.399,120.223,0.5,52.6136
0.2282,286.309,0.326317,1,0,108.239,120.247,0.5,52.6049
0.2283,290.695,0.3265,1,0,108.09,120.271,0.5,52.5963
0.2284,294.668,0.326683,1,0,107.954,120.294,0.5,52.5878
0.2285,298.222,0.326864,1,0,107.83,120.317,0.5,52.5793
0.2286,301.352,0.327045,0,0,107.717,120.34,0.5,52.5709
0.2287,304.054,0.327225,0,0,107.617,120.363,0.5,52.5625
0.2288,306.325,0.327405,0,0,107.53,120.386,0.5,52.5542
0.2289,308.159,0.327584,0,0,107.454,120.409,0.5,52.5459
0.229,309.556,0.327762,0,0,107.391,120.431,0.5,52.5377
0.2291,310.513,0.32794,0,0,107.34,120.454,0.5,52.5296
0.2292,311.029,0.328118,0,0,107.301,120.476,0.5,52.5215
0.2293,311.102,0.328295,0,0,107.273,120.498,0.5,52.5135
0.2294,310.734,0.328472,0,0,107.258,120.519,0.5,52.5056
0.2295,309.924,0.328649,0,0,107.254,120.541,0.5,52.4977
0.2296,308.674,0.328826,0,0,107.262,120.563,0.5,52.4899
0.2297,306.985,0.329002,0,0,107.281,120.584,0.5,52.4821
0.2298,304.859,0.329179,0,0,107.311,120.605,0.5,52.4744
0.2299,302.301,0.329355,0,0,107.352,120.626,0.5,52.4667
0.23,299.313,0.329532,0,0,107.403,120.647,0.5,52.4591
0.2301,295.899,0.329709,0,0,107.464,120.667,0.5,52.4516
0.2302,292.065,0.329886,0,0,107.536,120.688,0.5,52.4441
0.2303,287.816,0.330062,0,0,107.617,120.708,0.5,52.4367
0.2304,283.159,0.33024,0,0,107.707,120.728,0.5,52.4293
0.2305,278.098,0.330417,0,0,107.806,120.749,0.5,52.422
0.2306,272.643,0.330595,0,0,107.913,120.768,0.5,52.4147
0.2307,266.8,0.330773,0,0,108.029,120.788,0.5,52.4075
0.2308,260.578,0.330952,0,0,108.152,120.808,0.5,52.4003
0.2309,253.985,0.331131,0,0,108.282,120.827,0.5,52.3932
0.231,247.032,0.33131,0,0,108.419,120.847,0.5,52.3861
0.2311,239.727,0.33149,0,0,108.562,120.866,0.5,52.379
0.2312,232.082,0.33167,0,0,108.711,120.885,0.5,52.372
0.2313,224.108,0.331851,0,0,108.865,120.904,0.5,52.3651
0.2314,215.814,0.332033,0,0,109.023,120.923,0.5,52.3582
0.2315,207.214,0.332215,0,0,109.186,120.942,0.5,52.3513
0.2316,198.32,0.332397,0,0,109.352,120.961,0.5,52.3444
0.2317,189.144,0.33258,0,0,109.522,120.98,0.5,52.3376
0.2318,179.698,0.332764,0,0,109.694,120.998,0.5,52.3307
0.2319,169.998,0.332949,0,0,109.867,121.017,0.5,52.324
0.232,160.056,0.333134,0,0,110.042,121.035,0.5,52.3172
0.2321,149.887,0.33332,0,0,110.218,121.054,0.5,52.3105
0.2322,139.504,0.333506,0,0,110.394,121.072,0.5,52.3037
0.2323,128.923,0.333693,0,0,110.569,121.091,0.5,52.297
0.2324,118.16,0.333881,0,0,110.743,121.109,0.5,52.2903
0.2325,107.228,0.334069,0,0,110.916,121.127,0.5,52.2836
0.2326,96.1435,0.334258,0,0,111.086,121.145,0.5,52.2769
0.2327,84.9227,0.334447,0,0,111.253,121.164,0.5,52.2702
0.2328,73.5812,0.334638,0,0,111.417,121.182,0.5,52.2635
0.2329,62.1352,0.334828,0,0,111.576,121.2,0.5,52.2568
0.233,50.6008,0.335019,0,0,111.731,121.219,0.5,52.2501
0.2331,38.9946,0.335211,0,0,111.88,121.237,0.5,52.2434
0.2332,27.3329,0.335403,0,0,112.023,121.255,0.5,52.2367
0.2333,15.6324,0.335596,0,0,112.16,121.274,0.5,52.23
0.2334,3.90963,0.335789,0,0,112.289,121.292,0.5,52.2232
0.2335,-7.81865,0.335983,0,0,112.411,121.311,0.5,52.2164
0.2336,-19.5358,0.336177,0,0,112.524,121.329,0.5,52.2096
0.2337,-31.2252,0.336371,0,0,112.628,121.348,0.5,52.2028
0.2338,-42.8703,0.336565,0,0,112.723,121.367,0.5,52.1959
0.2339,-54.4544,0.33676,0,0,112.807,121.386,0.5,52.189
0.234,-65.9611,0.336955,0,0,112.881,121.405,0.5,52.182
0.2341,-77.3741,0.33715,0,0,112.944,121.424,0.5,52.1751
0.2342,-88.6772,0.337345,0,0,112.994,121.443,0.5,52.168
0.2343,-99.8542,0.33754,0,0,113.033,121.462,0.5,52.161
0.2344,-110.889,0.337735,0,0,113.059,121.482,0.5,52.1538
0.2345,-121.767,0.33793,0,0,113.072,121.501,0.5,52.1467
